Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9300,CA-19299-9299,2022-12-21,2022-12-26,Standard Class,CG-18344,Customer 499,Corporate,United States,North Carolina City,North Carolina,43952,South,OFF-1608,Furniture,Chairs,Chairs Item 45,9794.28,7,0.0,1034.83
9301,CA-19300-9300,2019-05-20,2019-05-25,Standard Class,CG-68507,Customer 500,Home Office,United States,New York City,New York,70934,East,OFF-9134,Furniture,Furnishings,Furnishings Item 16,5944.01,11,0.2,-1348.34
9302,CA-19301-9301,2022-08-16,2022-08-19,First Class,CG-63721,Customer 501,Home Office,United States,Georgia City,Georgia,26548,South,OFF-8621,Office Supplies,Paper,Paper Item 27,2012.97,12,0.1,309.27
9303,CA-19302-9302,2020-12-11,2020-12-16,Standard Class,CG-39322,Customer 502,Home Office,United States,Illinois City,Illinois,16013,Central,OFF-5776,Technology,Phones,Phones Item 37,28659.8,11,0.0,4804.31
9304,CA-19303-9303,2020-04-06,2020-04-07,Same Day,CG-76862,Customer 503,Home Office,United States,Kansas City,Kansas,83524,Central,OFF-3801,Technology,Copiers,Copiers Item 39,6573.97,5,0.2,-909.86
9305,CA-19304-9304,2022-08-31,2022-09-06,Standard Class,CG-98606,Customer 504,Home Office,United States,New Jersey City,New Jersey,99539,East,OFF-9980,Furniture,Chairs,Chairs Item 7,4624.48,4,0.1,-841.03
9306,CA-19305-9305,2019-12-25,2019-12-30,Standard Class,CG-61287,Customer 505,Consumer,United States,Illinois City,Illinois,25577,Central,OFF-8265,Office Supplies,Art,Art Item 39,368.26,8,0.3,-61.83
9307,CA-19306-9306,2022-09-07,2022-09-12,Standard Class,CG-88159,Customer 506,Consumer,United States,Utah City,Utah,44173,West,OFF-6097,Technology,Accessories,Accessories Item 47,10505.4,8,0.4,-4241.64
9308,CA-19307-9307,2022-08-24,2022-08-30,Standard Class,CG-49206,Customer 507,Home Office,United States,Arizona City,Arizona,79386,West,OFF-8699,Furniture,Chairs,Chairs Item 1,572.2,1,0.1,-24.85
9309,CA-19308-9308,2020-08-23,2020-08-24,Same Day,CG-96938,Customer 508,Consumer,United States,Pennsylvania City,Pennsylvania,17474,East,OFF-5557,Office Supplies,Envelopes,Envelopes Item 31,18.32,1,0.3,-4.32
9310,CA-19309-9309,2020-02-26,2020-02-29,Second Class,CG-52471,Customer 509,Home Office,United States,Pennsylvania City,Pennsylvania,88317,East,OFF-1055,Technology,Accessories,Accessories Item 4,9318.55,9,0.3,-2179.3
9311,CA-19310-9310,2020-06-15,2020-06-20,Standard Class,CG-33707,Customer 510,Home Office,United States,Arizona City,Arizona,40030,West,OFF-3683,Furniture,Bookcases,Bookcases Item 36,8055.04,6,0.0,527.78
9312,CA-19311-9311,2021-03-29,2021-03-31,Same Day,CG-14602,Customer 511,Consumer,United States,Nevada City,Nevada,63292,West,OFF-2699,Office Supplies,Labels,Labels Item 17,1250.23,6,0.0,382.28
9313,CA-19312-9312,2021-06-02,2021-06-04,Same Day,CG-58723,Customer 512,Corporate,United States,Georgia City,Georgia,43115,South,OFF-8807,Technology,Copiers,Copiers Item 47,11056.37,5,0.0,2203.21
9314,CA-19313-9313,2021-09-26,2021-09-29,First Class,CG-80390,Customer 513,Corporate,United States,New York City,New York,28137,East,OFF-7717,Furniture,Tables,Tables Item 7,8007.38,10,0.2,-1916.05
9315,CA-19314-9314,2022-11-19,2022-11-24,Standard Class,CG-63701,Customer 514,Corporate,United States,Louisiana City,Louisiana,52729,South,OFF-6899,Office Supplies,Envelopes,Envelopes Item 28,72.52,5,0.0,19.18
9316,CA-19315-9315,2022-03-15,2022-03-20,Standard Class,CG-83414,Customer 515,Corporate,United States,Alabama City,Alabama,54620,South,OFF-9762,Office Supplies,Art,Art Item 44,293.44,8,0.0,84.71
9317,CA-19316-9316,2019-06-06,2019-06-11,Standard Class,CG-56324,Customer 516,Consumer,United States,Mississippi City,Mississippi,85472,South,OFF-4024,Technology,Copiers,Copiers Item 48,1132.02,1,0.1,130.35
9318,CA-19317-9317,2022-01-23,2022-01-27,Second Class,CG-58228,Customer 517,Home Office,United States,Maryland City,Maryland,89349,East,OFF-6840,Office Supplies,Appliances,Appliances Item 32,256.14,1,0.0,71.3
9319,CA-19318-9318,2021-11-24,2021-11-28,Second Class,CG-72871,Customer 518,Home Office,United States,Florida City,Florida,10646,South,OFF-9772,Technology,Accessories,Accessories Item 10,17515.87,7,0.1,1660.0
9320,CA-19319-9319,2019-01-04,2019-01-06,First Class,CG-54912,Customer 519,Corporate,United States,Massachusetts City,Massachusetts,61080,East,OFF-9786,Furniture,Tables,Tables Item 46,4452.87,6,0.1,-263.69
9321,CA-19320-9320,2022-10-04,2022-10-08,Second Class,CG-82598,Customer 520,Home Office,United States,Missouri City,Missouri,10181,Central,OFF-3023,Furniture,Furnishings,Furnishings Item 32,1795.74,2,0.2,-579.15
9322,CA-19321-9321,2021-04-22,2021-04-28,Standard Class,CG-62893,Customer 521,Home Office,United States,Colorado City,Colorado,27172,West,OFF-5599,Furniture,Furnishings,Furnishings Item 13,2545.99,13,0.3,-1001.49
9323,CA-19322-9322,2020-07-23,2020-07-28,Standard Class,CG-62007,Customer 522,Consumer,United States,Illinois City,Illinois,35081,Central,OFF-6793,Office Supplies,Art,Art Item 3,1448.68,5,0.0,291.7
9324,CA-19323-9323,2021-10-15,2021-10-17,First Class,CG-75049,Customer 523,Corporate,United States,Ohio City,Ohio,49042,East,OFF-6450,Furniture,Tables,Tables Item 5,6244.17,7,0.0,617.39
9325,CA-19324-9324,2019-02-13,2019-02-19,Standard Class,CG-57300,Customer 524,Consumer,United States,North Carolina City,North Carolina,71661,South,OFF-6030,Furniture,Bookcases,Bookcases Item 3,2797.99,3,0.3,-875.45
9326,CA-19325-9325,2019-04-14,2019-04-20,Standard Class,CG-32215,Customer 525,Consumer,United States,Georgia City,Georgia,11594,South,OFF-3319,Technology,Machines,Machines Item 29,373.16,8,0.1,10.07
9327,CA-19326-9326,2022-01-20,2022-01-26,Standard Class,CG-18079,Customer 526,Corporate,United States,Nevada City,Nevada,90995,West,OFF-3353,Office Supplies,Labels,Labels Item 21,912.56,12,0.0,218.91
9328,CA-19327-9327,2022-10-12,2022-10-14,First Class,CG-66203,Customer 527,Corporate,United States,Illinois City,Illinois,87853,Central,OFF-3416,Technology,Machines,Machines Item 44,4211.18,8,0.5,-2625.07
9329,CA-19328-9328,2019-12-30,2020-01-03,Second Class,CG-23437,Customer 528,Corporate,United States,Idaho City,Idaho,79627,West,OFF-3650,Office Supplies,Labels,Labels Item 24,807.89,11,0.0,254.82
9330,CA-19329-9329,2021-07-12,2021-07-15,Second Class,CG-88526,Customer 529,Consumer,United States,New Jersey City,New Jersey,97289,East,OFF-9212,Office Supplies,Binders,Binders Item 31,1126.76,10,0.0,318.59
9331,CA-19330-9330,2020-02-14,2020-02-20,Standard Class,CG-11628,Customer 530,Corporate,United States,Nevada City,Nevada,86788,West,OFF-2719,Technology,Copiers,Copiers Item 22,28376.9,13,0.0,8210.01
9332,CA-19331-9331,2022-03-10,2022-03-16,Standard Class,CG-34978,Customer 531,Consumer,United States,Nebraska City,Nebraska,27939,Central,OFF-7450,Furniture,Furnishings,Furnishings Item 9,4918.17,7,0.2,-1026.48
9333,CA-19332-9332,2021-02-11,2021-02-13,Same Day,CG-43855,Customer 532,Corporate,United States,Connecticut City,Connecticut,86255,East,OFF-7692,Furniture,Bookcases,Bookcases Item 38,799.22,6,0.1,-122.4
9334,CA-19333-9333,2022-02-19,2022-02-21,Same Day,CG-78203,Customer 533,Home Office,United States,Oregon City,Oregon,81437,West,OFF-3988,Office Supplies,Labels,Labels Item 28,262.34,10,0.1,42.78
9335,CA-19334-9334,2020-04-23,2020-04-27,Second Class,CG-10624,Customer 534,Corporate,United States,Connecticut City,Connecticut,43991,East,OFF-5109,Office Supplies,Storage,Storage Item 46,3244.34,13,0.0,874.89
9336,CA-19335-9335,2022-09-05,2022-09-11,Standard Class,CG-73975,Customer 535,Home Office,United States,California City,California,98488,West,OFF-4434,Technology,Machines,Machines Item 37,4830.53,7,0.3,-1346.15
9337,CA-19336-9336,2020-10-20,2020-10-26,Standard Class,CG-55848,Customer 536,Consumer,United States,Kansas City,Kansas,91286,Central,OFF-2164,Technology,Copiers,Copiers Item 32,2784.36,2,0.2,-229.47
9338,CA-19337-9337,2019-11-05,2019-11-11,Standard Class,CG-11535,Customer 537,Consumer,United States,Georgia City,Georgia,30108,South,OFF-3812,Technology,Accessories,Accessories Item 48,1236.74,1,0.2,-134.25
9339,CA-19338-9338,2020-09-01,2020-09-04,Second Class,CG-21595,Customer 538,Consumer,United States,Oregon City,Oregon,36837,West,OFF-7939,Technology,Accessories,Accessories Item 45,9250.1,9,0.0,1362.14
9340,CA-19339-9339,2019-02-09,2019-02-14,Standard Class,CG-84088,Customer 539,Consumer,United States,New Jersey City,New Jersey,54798,East,OFF-2039,Office Supplies,Envelopes,Envelopes Item 5,343.78,2,0.0,117.27
9341,CA-19340-9340,2021-04-26,2021-05-01,Standard Class,CG-32366,Customer 540,Corporate,United States,Louisiana City,Louisiana,83261,South,OFF-7153,Furniture,Furnishings,Furnishings Item 30,5973.05,10,0.1,-70.68
9342,CA-19341-9341,2021-02-03,2021-02-09,Standard Class,CG-39220,Customer 541,Corporate,United States,Virginia City,Virginia,91795,East,OFF-2721,Furniture,Furnishings,Furnishings Item 13,179.92,1,0.1,4.72
9343,CA-19342-9342,2021-12-08,2021-12-14,Standard Class,CG-92224,Customer 542,Consumer,United States,Mississippi City,Mississippi,58697,South,OFF-6979,Office Supplies,Paper,Paper Item 20,3016.76,12,0.0,948.4
9344,CA-19343-9343,2020-10-24,2020-10-27,Second Class,CG-70720,Customer 543,Consumer,United States,Montana City,Montana,97783,West,OFF-6709,Office Supplies,Paper,Paper Item 26,2031.05,11,0.0,739.61
9345,CA-19344-9344,2022-07-23,2022-07-26,Second Class,CG-97258,Customer 544,Home Office,United States,Texas City,Texas,74417,Central,OFF-4385,Furniture,Tables,Tables Item 19,8745.99,11,0.0,606.37
9346,CA-19345-9345,2021-06-08,2021-06-11,Second Class,CG-34121,Customer 545,Consumer,United States,North Carolina City,North Carolina,39442,South,OFF-2865,Office Supplies,Binders,Binders Item 12,526.78,4,0.0,102.69
9347,CA-19346-9346,2019-01-17,2019-01-22,Standard Class,CG-29209,Customer 546,Corporate,United States,Georgia City,Georgia,69390,South,OFF-1150,Furniture,Tables,Tables Item 38,1076.22,11,0.0,133.39
9348,CA-19347-9347,2022-05-06,2022-05-09,First Class,CG-93843,Customer 547,Home Office,United States,Virginia City,Virginia,85549,East,OFF-7798,Office Supplies,Art,Art Item 21,134.8,3,0.3,-23.07
9349,CA-19348-9348,2019-10-19,2019-10-20,Same Day,CG-47408,Customer 548,Consumer,United States,Maryland City,Maryland,12789,East,OFF-9264,Technology,Accessories,Accessories Item 47,6581.39,8,0.0,1486.98
9350,CA-19349-9349,2020-03-29,2020-04-03,Standard Class,CG-19234,Customer 549,Corporate,United States,Wisconsin City,Wisconsin,37957,Central,OFF-7255,Furniture,Chairs,Chairs Item 7,10593.79,11,0.0,1645.51
9351,CA-19350-9350,2020-12-14,2020-12-17,Second Class,CG-33950,Customer 550,Home Office,United States,Missouri City,Missouri,64658,Central,OFF-2805,Technology,Accessories,Accessories Item 35,18505.83,13,0.3,-4361.8
9352,CA-19351-9351,2019-03-11,2019-03-16,Standard Class,CG-12007,Customer 551,Corporate,United States,Georgia City,Georgia,39319,South,OFF-1461,Office Supplies,Storage,Storage Item 20,883.72,9,0.3,-125.76
9353,CA-19352-9352,2019-12-28,2020-01-02,Standard Class,CG-40305,Customer 552,Home Office,United States,Nevada City,Nevada,36453,West,OFF-4558,Office Supplies,Labels,Labels Item 19,848.32,3,0.0,252.42
9354,CA-19353-9353,2020-03-13,2020-03-18,Standard Class,CG-36169,Customer 553,Home Office,United States,Nebraska City,Nebraska,60298,Central,OFF-5998,Technology,Copiers,Copiers Item 49,745.09,9,0.2,-48.16
9355,CA-19354-9354,2021-06-30,2021-07-05,Standard Class,CG-36038,Customer 554,Corporate,United States,Nebraska City,Nebraska,70416,Central,OFF-2569,Technology,Accessories,Accessories Item 43,2939.42,1,0.0,535.3
9356,CA-19355-9355,2022-08-12,2022-08-18,Standard Class,CG-51119,Customer 555,Corporate,United States,Virginia City,Virginia,82291,East,OFF-9214,Technology,Phones,Phones Item 16,9873.81,9,0.0,2142.57
9357,CA-19356-9356,2019-09-08,2019-09-14,Standard Class,CG-64110,Customer 556,Home Office,United States,North Carolina City,North Carolina,89658,South,OFF-9773,Office Supplies,Labels,Labels Item 46,412.21,3,0.2,-19.39
9358,CA-19357-9357,2020-03-06,2020-03-08,First Class,CG-13939,Customer 557,Home Office,United States,Texas City,Texas,93748,Central,OFF-5507,Office Supplies,Fasteners,Fasteners Item 42,1852.6,9,0.3,-333.2
9359,CA-19358-9358,2021-09-06,2021-09-09,Second Class,CG-28346,Customer 558,Corporate,United States,Arizona City,Arizona,53304,West,OFF-2261,Technology,Phones,Phones Item 45,19455.1,13,0.5,-12579.19
9360,CA-19359-9359,2022-08-18,2022-08-22,Second Class,CG-44966,Customer 559,Corporate,United States,Pennsylvania City,Pennsylvania,86319,East,OFF-5097,Office Supplies,Labels,Labels Item 11,883.92,5,0.4,-266.2
9361,CA-19360-9360,2020-10-13,2020-10-19,Standard Class,CG-97947,Customer 560,Corporate,United States,Massachusetts City,Massachusetts,69169,East,OFF-3035,Office Supplies,Art,Art Item 6,1144.62,9,0.2,-41.44
9362,CA-19361-9361,2021-03-27,2021-03-31,Second Class,CG-69151,Customer 561,Corporate,United States,New York City,New York,91277,East,OFF-1378,Technology,Machines,Machines Item 43,21843.19,9,0.0,3783.9
9363,CA-19362-9362,2022-02-15,2022-02-18,Second Class,CG-65445,Customer 562,Consumer,United States,Nevada City,Nevada,46440,West,OFF-1362,Technology,Phones,Phones Item 39,15517.92,10,0.0,2859.83
9364,CA-19363-9363,2021-06-24,2021-06-28,Second Class,CG-56971,Customer 563,Home Office,United States,Nebraska City,Nebraska,14004,Central,OFF-2021,Furniture,Chairs,Chairs Item 43,3005.68,5,0.0,216.34
9365,CA-19364-9364,2021-02-12,2021-02-17,Standard Class,CG-18117,Customer 564,Consumer,United States,Tennessee City,Tennessee,42348,South,OFF-2113,Office Supplies,Paper,Paper Item 13,75.79,1,0.1,4.39
9366,CA-19365-9365,2022-12-29,2023-01-03,Standard Class,CG-43108,Customer 565,Home Office,United States,Montana City,Montana,11031,West,OFF-8141,Office Supplies,Storage,Storage Item 25,1398.8,10,0.0,470.31
9367,CA-19366-9366,2019-08-07,2019-08-12,Standard Class,CG-86877,Customer 566,Consumer,United States,Alabama City,Alabama,69684,South,OFF-2207,Office Supplies,Paper,Paper Item 23,2153.88,10,0.2,22.17
9368,CA-19367-9367,2019-10-03,2019-10-09,Standard Class,CG-87364,Customer 567,Consumer,United States,Alabama City,Alabama,37749,South,OFF-8684,Furniture,Tables,Tables Item 5,5912.3,10,0.4,-3056.23
9369,CA-19368-9368,2022-07-01,2022-07-06,Standard Class,CG-12901,Customer 568,Consumer,United States,Washington City,Washington,37593,West,OFF-5567,Office Supplies,Paper,Paper Item 28,1469.06,9,0.1,191.76
9370,CA-19369-9369,2019-07-10,2019-07-12,First Class,CG-73087,Customer 569,Home Office,United States,Florida City,Florida,61321,South,OFF-5883,Furniture,Bookcases,Bookcases Item 24,1103.02,1,0.2,-231.97
9371,CA-19370-9370,2021-01-07,2021-01-13,Standard Class,CG-95625,Customer 570,Consumer,United States,Colorado City,Colorado,95159,West,OFF-1073,Office Supplies,Appliances,Appliances Item 27,2197.45,13,0.0,568.12
9372,CA-19371-9371,2022-05-11,2022-05-16,Standard Class,CG-31997,Customer 571,Home Office,United States,Illinois City,Illinois,38629,Central,OFF-4234,Office Supplies,Envelopes,Envelopes Item 30,2425.41,12,0.3,-458.7
9373,CA-19372-9372,2021-05-29,2021-06-01,Second Class,CG-26400,Customer 572,Consumer,United States,Louisiana City,Louisiana,43433,South,OFF-5369,Furniture,Furnishings,Furnishings Item 5,3097.47,5,0.1,-377.66
9374,CA-19373-9373,2021-04-25,2021-04-30,Standard Class,CG-57722,Customer 573,Consumer,United States,New Jersey City,New Jersey,48610,East,OFF-1982,Office Supplies,Paper,Paper Item 48,197.9,9,0.0,44.46
9375,CA-19374-9374,2020-01-01,2020-01-06,Standard Class,CG-86465,Customer 574,Consumer,United States,Massachusetts City,Massachusetts,88939,East,OFF-5066,Office Supplies,Labels,Labels Item 37,788.78,7,0.2,45.4
9376,CA-19375-9375,2022-11-08,2022-11-13,Standard Class,CG-54236,Customer 575,Home Office,United States,California City,California,70078,West,OFF-6634,Furniture,Furnishings,Furnishings Item 31,725.52,9,0.1,-16.84
9377,CA-19376-9376,2021-05-17,2021-05-22,Standard Class,CG-55517,Customer 576,Home Office,United States,Idaho City,Idaho,12353,West,OFF-4762,Technology,Accessories,Accessories Item 47,2265.08,1,0.0,329.18
9378,CA-19377-9377,2019-03-04,2019-03-10,Standard Class,CG-88866,Customer 577,Consumer,United States,Oregon City,Oregon,30152,West,OFF-9646,Furniture,Furnishings,Furnishings Item 9,4308.15,6,0.0,257.19
9379,CA-19378-9378,2021-10-30,2021-11-02,First Class,CG-13883,Customer 578,Corporate,United States,Utah City,Utah,64167,West,OFF-7761,Furniture,Tables,Tables Item 8,2045.59,8,0.3,-997.09
9380,CA-19379-9379,2019-10-13,2019-10-19,Standard Class,CG-59907,Customer 579,Consumer,United States,Connecticut City,Connecticut,61173,East,OFF-7085,Office Supplies,Binders,Binders Item 16,1887.79,8,0.1,195.77
9381,CA-19380-9380,2019-12-11,2019-12-14,First Class,CG-45398,Customer 580,Home Office,United States,Mississippi City,Mississippi,18703,South,OFF-8097,Technology,Copiers,Copiers Item 20,4351.42,8,0.2,-201.25
9382,CA-19381-9381,2019-06-12,2019-06-18,Standard Class,CG-40263,Customer 581,Corporate,United States,Connecticut City,Connecticut,68792,East,OFF-8505,Furniture,Tables,Tables Item 46,3155.13,9,0.7,-3006.78
9383,CA-19382-9382,2019-02-22,2019-02-26,Second Class,CG-88450,Customer 582,Home Office,United States,Michigan City,Michigan,46786,Central,OFF-4243,Furniture,Bookcases,Bookcases Item 45,7884.89,11,0.0,1018.74
9384,CA-19383-9383,2020-09-03,2020-09-09,Standard Class,CG-70069,Customer 583,Home Office,United States,Minnesota City,Minnesota,42981,Central,OFF-7368,Office Supplies,Appliances,Appliances Item 14,796.31,6,0.2,15.87
9385,CA-19384-9384,2022-01-25,2022-01-30,Standard Class,CG-23583,Customer 584,Corporate,United States,Pennsylvania City,Pennsylvania,16304,East,OFF-8842,Office Supplies,Paper,Paper Item 18,1109.64,5,0.0,286.17
9386,CA-19385-9385,2019-05-01,2019-05-03,First Class,CG-66793,Customer 585,Consumer,United States,Connecticut City,Connecticut,93548,East,OFF-3476,Office Supplies,Storage,Storage Item 34,962.81,4,0.1,84.81
9387,CA-19386-9386,2021-11-04,2021-11-10,Standard Class,CG-64677,Customer 586,Consumer,United States,Nebraska City,Nebraska,78206,Central,OFF-1533,Furniture,Chairs,Chairs Item 10,1424.22,1,0.0,165.4
9388,CA-19387-9387,2022-05-31,2022-06-05,Standard Class,CG-65474,Customer 587,Corporate,United States,Alabama City,Alabama,69154,South,OFF-8084,Furniture,Chairs,Chairs Item 22,689.91,9,0.1,-34.61
9389,CA-19388-9388,2021-08-10,2021-08-13,First Class,CG-14357,Customer 588,Home Office,United States,Washington City,Washington,73671,West,OFF-8921,Furniture,Furnishings,Furnishings Item 20,1022.08,1,0.0,84.7
9390,CA-19389-9389,2019-06-09,2019-06-12,First Class,CG-65214,Customer 589,Corporate,United States,California City,California,28141,West,OFF-4413,Office Supplies,Fasteners,Fasteners Item 35,1202.61,6,0.1,-5.54
9391,CA-19390-9390,2021-07-22,2021-07-27,Standard Class,CG-61625,Customer 590,Home Office,United States,Nebraska City,Nebraska,70954,Central,OFF-1650,Technology,Copiers,Copiers Item 31,8791.91,5,0.3,-2383.48
9392,CA-19391-9391,2019-04-23,2019-04-29,Standard Class,CG-88993,Customer 591,Consumer,United States,Illinois City,Illinois,76334,Central,OFF-6723,Office Supplies,Labels,Labels Item 37,1535.18,12,0.0,448.02
9393,CA-19392-9392,2019-03-16,2019-03-21,Standard Class,CG-15074,Customer 592,Home Office,United States,Georgia City,Georgia,34566,South,OFF-8802,Office Supplies,Storage,Storage Item 13,1504.67,13,0.5,-712.27
